gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
FAM149B1	ENSG00000138286.14	ENST00000242505.10	175	1749	5408	1923
SYN2	ENSG00000157152.16	ENST00000621198.4	151	1749	2674	1899
SHC2	ENSG00000129946.10	ENST00000264554.10	1	1749	2494	1749
TRAFD1	ENSG00000135148.11	ENST00000257604.9	618	1749	3178	2366
SLC17A6	ENSG00000091664.8	ENST00000263160.3	438	1749	3949	2186
MTDH	ENSG00000147649.9	ENST00000336273.7	329	1749	6177	2077
ZNF326	ENSG00000162664.16	ENST00000340281.8	144	1749	2729	1892
TTC24	ENSG00000187862.11	ENST00000368236.7	37	1749	2005	1785
MMP14	ENSG00000157227.12	ENST00000311852.10	262	1749	3732	2010
FKBP10	ENSG00000141756.18	ENST00000321562.8	105	1749	2662	1853
DCP1A	ENSG00000272886.5	ENST00000610213.5	94	1749	5994	1842
AC068580.4	ENSG00000250644.3	ENST00000636397.1	74	1749	4038	1822
SHOC2	ENSG00000108061.11	ENST00000369452.8	346	1749	3943	2094
MTPAP	ENSG00000107951.14	ENST00000263063.8	45	1749	5601	1793
MNT	ENSG00000070444.14	ENST00000174618.4	407	1749	4996	2155
FAM124A	ENSG00000150510.16	ENST00000280057.6	132	1749	2104	1880
SEMG2	ENSG00000124157.6	ENST00000372769.3	91	1749	2051	1839
ZNF319	ENSG00000166188.2	ENST00000299237.2	624	1749	4221	2372
PYROXD2	ENSG00000119943.12	ENST00000370575.4	50	1746	2028	1795
TRIP4	ENSG00000103671.9	ENST00000261884.7	61	1746	2045	1806
FSIP1	ENSG00000150667.7	ENST00000350221.3	211	1746	2805	1956
POTEB3	ENSG00000278522.4	ENST00000611217.4	49	1746	1813	1794
SLC22A5	ENSG00000197375.12	ENST00000435065.6	1	1746	1746	1746
SOCS7	ENSG00000274211.4	ENST00000612932.4	1	1746	7857	1746
GALNT12	ENSG00000119514.6	ENST00000375011.3	1	1746	2735	1746
SLAIN2	ENSG00000109171.14	ENST00000264313.10	419	1746	6299	2164
SLC15A3	ENSG00000110446.10	ENST00000227880.7	235	1746	2115	1980
PINK1	ENSG00000158828.7	ENST00000321556.4	95	1746	2660	1840
ZNF674	ENSG00000251192.7	ENST00000523374.5	212	1746	4073	1957
LRRTM3	ENSG00000198739.10	ENST00000361320.4	579	1746	4358	2324
KLHL38	ENSG00000175946.8	ENST00000325995.7	25	1746	1982	1770
FZD10	ENSG00000111432.4	ENST00000229030.4	485	1746	3281	2230
PAK3	ENSG00000077264.14	ENST00000518291.5	356	1743	2098	2098
SP140L	ENSG00000185404.16	ENST00000415673.6	87	1743	2665	1829
TBXAS1	ENSG00000059377.16	ENST00000416849.6	539	1743	2505	2281
ACOXL	ENSG00000153093.18	ENST00000439055.5	225	1743	2373	1967
CDC25B	ENSG00000101224.17	ENST00000245960.9	698	1743	3597	2440
PHACTR1	ENSG00000112137.17	ENST00000332995.11	184	1743	5332	1926
ADCK5	ENSG00000173137.11	ENST00000308860.10	45	1743	1949	1787
SYN3	ENSG00000185666.14	ENST00000358763.6	244	1743	3126	1986
MCOLN1	ENSG00000090674.15	ENST00000264079.10	126	1743	2082	1868
ACSM4	ENSG00000215009.5	ENST00000399422.4	49	1743	2142	1791
C7orf43	ENSG00000146826.16	ENST00000316937.7	187	1743	2520	1929
METTL3	ENSG00000165819.11	ENST00000298717.8	153	1743	2015	1895
CCNK	ENSG00000090061.17	ENST00000389879.9	124	1743	3524	1866
PIGT	ENSG00000124155.17	ENST00000640324.1	1	1743	2098	1743
SLC5A7	ENSG00000115665.8	ENST00000409059.5	290	1743	2032	2032
MBD4	ENSG00000129071.9	ENST00000249910.5	177	1743	2470	1919
TRIM45	ENSG00000134253.9	ENST00000256649.8	528	1743	3515	2270
NTN3	ENSG00000162068.1	ENST00000293973.1	204	1743	1986	1946
POMGNT2	ENSG00000144647.5	ENST00000441964.1	332	1743	2531	2074
CDKN2AIP	ENSG00000168564.5	ENST00000504169.1	208	1743	2721	1950
CDKAL1	ENSG00000145996.11	ENST00000274695.8	168	1740	3272	1907
CDC40	ENSG00000168438.14	ENST00000368932.5	102	1740	3933	1841
IGF2BP3	ENSG00000136231.13	ENST00000258729.7	358	1740	4250	2097
MFRP	ENSG00000235718.8	ENST00000619721.5	161	1740	3917	1900
FAAH	ENSG00000117480.15	ENST00000243167.8	85	1740	2094	1824
FLCN	ENSG00000154803.12	ENST00000285071.8	456	1740	3638	2195
ACSM5	ENSG00000183549.10	ENST00000331849.8	148	1740	2796	1887
VIPR2	ENSG00000106018.13	ENST00000402066.5	89	1740	1926	1828
INSC	ENSG00000188487.11	ENST00000379554.7	47	1740	2954	1786
RELB	ENSG00000104856.13	ENST00000221452.12	151	1740	2294	1890
BCO2	ENSG00000197580.11	ENST00000357685.9	136	1740	2930	1875
GPC2	ENSG00000213420.7	ENST00000292377.3	169	1740	2532	1908
SLC15A5	ENSG00000188991.3	ENST00000344941.3	1	1740	2923	1740
NR1D2	ENSG00000174738.12	ENST00000312521.8	320	1740	5258	2059
NCOA5	ENSG00000124160.11	ENST00000290231.10	166	1740	3220	1905
ZNF248	ENSG00000198105.13	ENST00000395867.7	552	1740	5141	2291
YTHDF2	ENSG00000198492.15	ENST00000542507.5	264	1740	2825	2003
XKR7	ENSG00000260903.2	ENST00000562532.2	175	1740	7844	1914
PIGZ	ENSG00000119227.7	ENST00000412723.5	148	1740	2701	1887
KPRP	ENSG00000203786.6	ENST00000606109.1	29	1740	2492	1768
RARS2	ENSG00000146282.17	ENST00000369536.9	47	1737	1818	1783
GRAMD4	ENSG00000075240.16	ENST00000406902.5	214	1737	4484	1950
NOX4	ENSG00000086991.12	ENST00000263317.8	240	1737	2388	1976
PXK	ENSG00000168297.15	ENST00000356151.6	110	1737	2037	1846
TBCE	ENSG00000284770.1	ENST00000543662.4	107	1737	1980	1843
HACL1	ENSG00000131373.14	ENST00000321169.9	369	1737	2266	2105
GRK4	ENSG00000125388.19	ENST00000398052.8	344	1737	2202	2080
DYTN	ENSG00000232125.3	ENST00000452335.2	118	1737	2051	1854
EDEM2	ENSG00000088298.12	ENST00000374492.7	107	1737	1919	1843
RFTN1	ENSG00000131378.13	ENST00000334133.8	274	1737	2982	2010
ZUP1	ENSG00000153975.9	ENST00000368576.7	245	1737	2195	1981
CFHR4	ENSG00000134365.13	ENST00000608469.6	100	1737	2063	1836
KRT77	ENSG00000189182.9	ENST00000341809.7	30	1737	3305	1766
KLHL30	ENSG00000168427.8	ENST00000409223.1	108	1737	3726	1844
ZKSCAN8	ENSG00000198315.10	ENST00000457389.6	279	1737	2071	2015
IL10RA	ENSG00000110324.10	ENST00000227752.7	121	1737	3695	1857
SLFN12	ENSG00000172123.12	ENST00000394562.5	525	1737	2539	2261
PNMA6F	ENSG00000225110.2	ENST00000436629.2	355	1737	3348	2091
GALNT4	ENSG00000257594.3	ENST00000529983.2	258	1737	5399	1994
TMEM121B	ENSG00000183307.3	ENST00000331437.3	127	1737	4954	1863
TBL1X	ENSG00000101849.16	ENST00000646640.1	1851	1734	7061	3584
ORC2	ENSG00000115942.8	ENST00000234296.6	251	1734	4312	1984
OPTN	ENSG00000123240.16	ENST00000378748.7	363	1734	3521	2096
ACSM2B	ENSG00000066813.14	ENST00000565232.5	471	1734	2322	2204
ACSM2A	ENSG00000183747.11	ENST00000575690.5	471	1734	2322	2204
IGF2BP1	ENSG00000159217.9	ENST00000290341.7	335	1734	8274	2068
STAU1	ENSG00000124214.19	ENST00000371856.6	412	1734	3684	2145
ACSM1	ENSG00000166743.9	ENST00000520010.5	161	1734	1894	1894
MSN	ENSG00000147065.16	ENST00000360270.6	173	1734	3944	1906
ZNF384	ENSG00000126746.17	ENST00000361959.7	261	1734	2978	1994
SHQ1	ENSG00000144736.13	ENST00000325599.12	141	1734	2879	1874
FCAMR	ENSG00000162897.14	ENST00000324852.8	476	1734	2605	2209
SLC22A16	ENSG00000004809.13	ENST00000368919.7	68	1734	1987	1801
SLC15A4	ENSG00000139370.11	ENST00000266771.9	41	1734	2779	1774
THAP4	ENSG00000176946.11	ENST00000407315.5	433	1734	2367	2166
ZNF880	ENSG00000221923.8	ENST00000422689.2	16	1734	2230	1749
MSL2	ENSG00000174579.3	ENST00000309993.2	734	1734	4692	2467
MPP7	ENSG00000150054.18	ENST00000375719.7	356	1731	2090	2086
MGRN1	ENSG00000102858.12	ENST00000262370.11	172	1731	3968	1902
WDR37	ENSG00000047056.15	ENST00000650072.1	163	1731	4933	1893
RSPRY1	ENSG00000159579.13	ENST00000537866.5	874	1731	3586	2604
DNAJC21	ENSG00000168724.16	ENST00000382021.2	228	1731	6208	1958
ADAD1	ENSG00000164113.10	ENST00000296513.6	186	1731	1961	1916
CNBD2	ENSG00000149646.12	ENST00000373973.7	174	1731	1956	1904
ACSF3	ENSG00000176715.16	ENST00000614302.4	382	1731	3751	2112
SH2D3A	ENSG00000125731.12	ENST00000245908.10	271	1731	2296	2001
TOX3	ENSG00000103460.16	ENST00000219746.13	286	1731	3233	2016
COIL	ENSG00000121058.4	ENST00000240316.4	36	1731	2650	1766
ZNF431	ENSG00000196705.8	ENST00000311048.11	145	1731	13894	1875
ZNF791	ENSG00000173875.13	ENST00000343325.8	163	1731	4554	1893
WFIKKN2	ENSG00000173714.7	ENST00000311378.4	529	1731	3588	2259
TKFC	ENSG00000149476.15	ENST00000394900.7	230	1728	4696	1957
CPNE4	ENSG00000196353.11	ENST00000502818.5	221	1728	2120	1948
FGGY	ENSG00000172456.17	ENST00000371218.8	185	1728	2052	1912
EBF2	ENSG00000221818.8	ENST00000520164.5	539	1728	5145	2266
ST7L	ENSG00000007341.18	ENST00000358039.8	306	1728	4528	2033
PPP2R3B	ENSG00000167393.17	ENST00000390665.8	20	1728	2151	1747
PPP2R3B	ENSG00000167393.17_PAR_Y	ENST00000390665.8_PAR_Y	20	1728	2151	1747
POC5	ENSG00000152359.14	ENST00000428202.6	191	1728	2229	1918
IL1RL2	ENSG00000115598.9	ENST00000264257.6	127	1728	2615	1854
FUT8	ENSG00000033170.16	ENST00000360689.9	1728	1728	5166	3455
SSC4D	ENSG00000146700.8	ENST00000275560.3	349	1728	2801	2076
APBA3	ENSG00000011132.11	ENST00000316757.3	202	1728	2075	1929
WSCD1	ENSG00000179314.14	ENST00000539421.1	353	1728	2665	2080
TFE3	ENSG00000068323.16	ENST00000315869.7	261	1728	3415	1988
POLL	ENSG00000166169.16	ENST00000370162.7	496	1728	2792	2223
SH2B3	ENSG00000111252.10	ENST00000341259.6	358	1728	5406	2085
TMEM108	ENSG00000144868.13	ENST00000321871.10	211	1728	3744	1938
CNGA4	ENSG00000132259.12	ENST00000379936.2	116	1728	1863	1843
FAM198A	ENSG00000144649.8	ENST00000430121.2	96	1728	3121	1823
BAG3	ENSG00000151929.9	ENST00000369085.7	307	1728	2571	2034
ZNF8	ENSG00000278129.1	ENST00000621650.1	132	1728	9128	1859
POC1B-GALNT4	ENSG00000259075.6	ENST00000548729.5	304	1728	5436	2031
ZNF587	ENSG00000198466.11	ENST00000339656.7	183	1728	6882	1910
ZNF417	ENSG00000173480.10	ENST00000312026.5	166	1728	3597	1893
THBD	ENSG00000178726.6	ENST00000377103.2	238	1728	4109	1965
KCNA3	ENSG00000177272.8	ENST00000369769.3	225	1728	2569	1952
ASIC1	ENSG00000110881.11	ENST00000228468.8	386	1725	4072	2110
CDC7	ENSG00000097046.12	ENST00000428239.5	260	1725	3313	1984
SENP3	ENSG00000161956.12	ENST00000429205.6	50	1725	2222	1774
FOXJ2	ENSG00000065970.8	ENST00000162391.7	1146	1725	5523	2870
SQLE	ENSG00000104549.11	ENST00000265896.9	899	1725	2961	2623
TRIM23	ENSG00000113595.14	ENST00000231524.13	373	1725	4186	2097
PKLR	ENSG00000143627.19	ENST00000342741.6	44	1725	3047	1768
CYP11B1	ENSG00000160882.11	ENST00000377675.3	8	1725	2280	1732
TRAF3IP2	ENSG00000056972.18	ENST00000340026.10	596	1725	2785	2320
C2orf42	ENSG00000115998.7	ENST00000264434.6	381	1725	2581	2105
PRKAA1	ENSG00000132356.11	ENST00000354209.7	186	1725	1918	1910
PODNL1	ENSG00000132000.12	ENST00000588872.2	112	1725	2112	1836
KLHL18	ENSG00000114648.11	ENST00000232766.5	21	1725	4620	1745
GOLGA6L4	ENSG00000184206.11	ENST00000510439.6	63	1725	4563	1787
NT5E	ENSG00000135318.11	ENST00000257770.7	50	1725	3548	1774
LOXL1	ENSG00000129038.15	ENST00000261921.7	327	1725	2351	2051
IL22RA1	ENSG00000142677.3	ENST00000270800.1	40	1725	2798	1764
NEURL1	ENSG00000107954.10	ENST00000369780.8	410	1725	4314	2134
SNX33	ENSG00000173548.8	ENST00000308527.5	1198	1725	8008	2922
ZBTB3	ENSG00000185670.7	ENST00000394807.3	127	1725	2978	1851
FZD7	ENSG00000155760.2	ENST00000286201.2	62	1725	3859	1786
EYA3	ENSG00000158161.15	ENST00000373871.7	242	1722	6085	1963
ASPG	ENSG00000166183.15	ENST00000551177.5	93	1722	4851	1814
SLC43A2	ENSG00000167703.14	ENST00000571650.5	308	1722	3261	2029
SPNS1	ENSG00000169682.17	ENST00000565975.5	9	1722	1979	1730
HSPD1	ENSG00000144381.16	ENST00000388968.7	269	1722	2455	1990
RMDN2	ENSG00000115841.19	ENST00000234195.7	117	1722	1985	1838
AMHR2	ENSG00000135409.10	ENST00000257863.8	81	1722	1863	1802
SLC41A2	ENSG00000136052.9	ENST00000258538.7	129	1722	4449	1850
GMEB1	ENSG00000162419.12	ENST00000294409.2	91	1722	1912	1812
BICDL1	ENSG00000135127.11	ENST00000397558.6	1	1722	3055	1722
MARCH8	ENSG00000165406.15	ENST00000453424.6	263	1722	5638	1984
ZBTB7B	ENSG00000160685.13	ENST00000417934.6	459	1722	4017	2180
ZNF10	ENSG00000256223.5	ENST00000426665.6	448	1722	2169	2169
ZNF66	ENSG00000160229.11	ENST00000344519.8	24	1722	1745	1745
FAM200A	ENSG00000221909.2	ENST00000449309.1	381	1722	2480	2102
FUBP3	ENSG00000107164.15	ENST00000319725.9	76	1719	3124	1794
TLE6	ENSG00000104953.19	ENST00000246112.8	202	1719	2100	1920
FTCD	ENSG00000160282.13	ENST00000397748.5	45	1719	1955	1763
DPYSL4	ENSG00000151640.12	ENST00000338492.8	165	1719	2729	1883
ME1	ENSG00000065833.8	ENST00000369705.3	118	1719	3371	1836
EXD1	ENSG00000178997.11	ENST00000458580.6	267	1719	2177	1985
ZYX	ENSG00000159840.15	ENST00000322764.9	346	1719	2493	2064
EFCAB12	ENSG00000172771.11	ENST00000505956.5	164	1719	2154	1882
GPC5	ENSG00000179399.14	ENST00000377067.8	441	1719	2957	2159
ZNF98	ENSG00000197360.9	ENST00000357774.9	123	1719	2338	1841
ADRA1D	ENSG00000171873.7	ENST00000379453.5	118	1719	2728	1836
RTP5	ENSG00000188011.5	ENST00000343216.3	29	1719	2296	1747
GALNT2	ENSG00000143641.9	ENST00000366672.4	73	1716	4454	1788
CES3	ENSG00000172828.12	ENST00000303334.8	72	1716	3834	1787
SNW1	ENSG00000100603.13	ENST00000555761.5	30	1716	1855	1745
TESK2	ENSG00000070759.16	ENST00000372086.3	402	1716	3074	2117
IFFO1	ENSG00000010295.19	ENST00000619571.4	55	1716	2724	1770
PDZD3	ENSG00000172367.15	ENST00000531114.5	550	1716	2996	2265
OTUD5	ENSG00000068308.13	ENST00000156084.8	62	1716	2740	1777
SLC40A1	ENSG00000138449.10	ENST00000261024.6	428	1716	3442	2143
PRDM14	ENSG00000147596.3	ENST00000276594.2	203	1716	2344	1918
ISM2	ENSG00000100593.17	ENST00000342219.8	58	1716	2971	1773
RNF168	ENSG00000163961.4	ENST00000318037.3	596	1716	5347	2311
PRR35	ENSG00000161992.5	ENST00000409413.3	280	1716	2216	1995
CDK16	ENSG00000102225.15	ENST00000276052.10	79	1713	3016	1791
PCCB	ENSG00000114054.13	ENST00000468777.5	22	1713	1877	1734
STAU2	ENSG00000040341.17	ENST00000524300.5	352	1713	3065	2064
HEATR9	ENSG00000270379.5	ENST00000604834.5	150	1713	1974	1862
CDKL2	ENSG00000138769.10	ENST00000307465.8	515	1713	2565	2227
ZNF76	ENSG00000065029.14	ENST00000373953.7	267	1713	2716	1979
FRMD5	ENSG00000171877.20	ENST00000417257.5	178	1713	5011	1890
PGM3	ENSG00000013375.15	ENST00000506587.5	148	1713	1971	1860
MSTO1	ENSG00000125459.15	ENST00000245564.6	25	1713	2431	1737
CYBB	ENSG00000165168.7	ENST00000378588.4	68	1713	4324	1780
NFIB	ENSG00000147862.16	ENST00000397581.6	1009	1713	3318	2721
TM7SF3	ENSG00000064115.10	ENST00000343028.8	227	1713	2709	1939
ZFP91	ENSG00000186660.14	ENST00000316059.6	172	1713	5220	1884
PANK2	ENSG00000125779.22	ENST00000316562.8	7	1713	2280	1719
MKKS	ENSG00000125863.19	ENST00000399054.6	888	1713	2663	2600
ZNF430	ENSG00000118620.12	ENST00000261560.9	182	1713	3923	1894
C17orf47	ENSG00000181013.3	ENST00000321691.3	183	1713	2123	1895
GGT1	ENSG00000100031.18	ENST00000400380.5	669	1710	2540	2378
PRKAG2	ENSG00000106617.13	ENST00000287878.8	506	1710	3305	2215
GGT2	ENSG00000133475.17	ENST00000401924.5	493	1710	2366	2202
NPRL3	ENSG00000103148.15	ENST00000620134.4	287	1710	3203	1996
RABEP2	ENSG00000177548.12	ENST00000358201.8	590	1710	2821	2299
IL1R1	ENSG00000115594.11	ENST00000410023.5	319	1710	5143	2028
CR1L	ENSG00000197721.16	ENST00000508064.6	61	1710	1788	1770
SPATA16	ENSG00000144962.6	ENST00000351008.3	185	1710	2106	1894
CFHR5	ENSG00000134389.9	ENST00000256785.4	110	1710	2810	1819
EEPD1	ENSG00000122547.10	ENST00000534978.1	541	1710	2769	2250
TTC22	ENSG00000006555.10	ENST00000371276.8	105	1710	3345	1814
MMP21	ENSG00000154485.4	ENST00000368808.3	1	1710	1919	1710
ZNF583	ENSG00000198440.9	ENST00000333201.13	211	1710	4916	1920
ZNF273	ENSG00000198039.11	ENST00000476120.1	72	1710	2000	1781
ARSI	ENSG00000183876.8	ENST00000328668.7	581	1710	3161	2290
MEX3B	ENSG00000183496.5	ENST00000329713.4	437	1710	3528	2146
RTL5	ENSG00000242732.4	ENST00000609883.1	289	1710	4105	1998
SLC30A9	ENSG00000014824.13	ENST00000264451.11	181	1707	6218	1887
RIOK1	ENSG00000124784.8	ENST00000379834.6	508	1707	2810	2214
CTNNBL1	ENSG00000132792.18	ENST00000621317.4	169	1707	1990	1875
PFKFB3	ENSG00000170525.20	ENST00000640683.1	330	1707	2311	2036
SGPL1	ENSG00000166224.16	ENST00000373202.7	201	1707	5745	1907
NOX3	ENSG00000074771.3	ENST00000159060.2	104	1707	2042	1810
CES1	ENSG00000198848.12	ENST00000360526.7	104	1707	2006	1810
ACCSL	ENSG00000205126.2	ENST00000378832.1	57	1707	1820	1763
TRAF3	ENSG00000131323.14	ENST00000392745.6	276	1707	2459	1982
SLC13A5	ENSG00000141485.16	ENST00000433363.6	235	1707	3435	1941
KLHL12	ENSG00000117153.15	ENST00000367261.7	220	1707	3359	1926
MLLT3	ENSG00000171843.15	ENST00000380338.8	288	1707	6772	1994
PKMYT1	ENSG00000127564.16	ENST00000431515.6	387	1707	2308	2093
NDNF	ENSG00000173376.13	ENST00000379692.8	528	1707	2885	2234
ZNF675	ENSG00000197372.9	ENST00000359788.8	170	1707	2301	1876
JRK	ENSG00000234616.8	ENST00000612905.1	526	1707	9124	2232
ZNF648	ENSG00000179930.5	ENST00000339948.3	209	1707	3649	1915
ZNF358	ENSG00000198816.6	ENST00000597229.1	171	1707	1954	1877
RABGGTA	ENSG00000100949.14	ENST00000216840.10	308	1704	2088	2011
RANBP3	ENSG00000031823.14	ENST00000340578.10	59	1704	3233	1762
PHF1	ENSG00000112511.17	ENST00000374516.7	272	1704	2330	1975
AC005833.1	ENSG00000255639.3	ENST00000648836.1	27	1704	3317	1730
TAPT1	ENSG00000169762.16	ENST00000405303.6	85	1704	4591	1788
ZNF512	ENSG00000243943.9	ENST00000355467.5	84	1704	3541	1787
LCTL	ENSG00000188501.11	ENST00000341509.9	133	1704	3147	1836
WEE2	ENSG00000214102.7	ENST00000397541.6	407	1704	3061	2110
DGKE	ENSG00000153933.9	ENST00000284061.7	181	1704	8660	1884
PGM5	ENSG00000154330.12	ENST00000396396.5	230	1704	3338	1933
PPP1R16B	ENSG00000101445.9	ENST00000299824.5	190	1704	6251	1893
LMF1	ENSG00000103227.18	ENST00000262301.15	20	1704	2621	1723
ECM1	ENSG00000143369.14	ENST00000369049.8	135	1704	1925	1838
NEPRO	ENSG00000163608.14	ENST00000314400.9	193	1704	4992	1896
RNF220	ENSG00000187147.17	ENST00000372247.6	361	1701	3010	2061
RGS14	ENSG00000169220.17	ENST00000408923.7	189	1701	2415	1889
MCOLN2	ENSG00000153898.12	ENST00000370608.7	69	1701	2871	1769
RINL	ENSG00000187994.13	ENST00000591812.1	88	1701	1910	1788
B4GALNT2	ENSG00000167080.8	ENST00000300404.2	60	1701	1906	1760
POLR2A	ENSG00000181222.15	ENST00000572844.1	146	1701	2083	1846
DONSON	ENSG00000159147.17	ENST00000303071.9	68	1701	2170	1768
FBXW5	ENSG00000159069.13	ENST00000325285.7	81	1701	2274	1781
ZNF100	ENSG00000197020.10	ENST00000608416.5	70	1701	1840	1770
ZSCAN18	ENSG00000121413.12	ENST00000600404.1	31	1701	1934	1731
UBAP1	ENSG00000165006.13	ENST00000625521.2	11	1701	2029	1711
CSPG5	ENSG00000114646.9	ENST00000383738.6	2100	1701	4161	3800
ZNF69	ENSG00000198429.9	ENST00000429654.6	141	1701	2010	1841
TYSND1	ENSG00000156521.13	ENST00000287078.6	1	1701	3644	1701
TMEM151B	ENSG00000178233.17	ENST00000451188.6	278	1701	4895	1978
MUC21	ENSG00000204544.5	ENST00000376296.3	242	1701	3651	1942
OCSTAMP	ENSG00000149635.2	ENST00000279028.2	15	1701	2043	1715
INSM2	ENSG00000168348.3	ENST00000307169.3	212	1701	3013	1912
C6orf10	ENSG00000204296.11	ENST00000617061.4	207	1698	1904	1904
CBSL	ENSG00000274276.4	ENST00000624934.3	170	1698	1992	1867
OVCH2	ENSG00000183378.11	ENST00000533663.5	28	1698	1921	1725
PTPN5	ENSG00000110786.17	ENST00000358540.6	432	1698	3135	2129
USP21	ENSG00000143258.15	ENST00000368002.7	378	1698	2342	2075
MIER1	ENSG00000198160.14	ENST00000401041.5	71	1698	2552	1768
USP39	ENSG00000168883.19	ENST00000409470.5	28	1698	2034	1725
DEAF1	ENSG00000177030.16	ENST00000382409.3	486	1698	2500	2183
FZD2	ENSG00000180340.6	ENST00000315323.4	231	1698	2112	1928
CPNE8	ENSG00000139117.13	ENST00000331366.9	98	1695	3489	1792
ANTXR1	ENSG00000169604.19	ENST00000303714.8	323	1695	5859	2017
CARS2	ENSG00000134905.16	ENST00000257347.8	65	1695	1879	1759
NOX1	ENSG00000007952.17	ENST00000372966.7	207	1695	2529	1901
DPYSL5	ENSG00000157851.16	ENST00000288699.10	159	1695	5209	1853
TRIM16	ENSG00000221926.12	ENST00000649191.1	1004	1695	3342	2698
ARHGEF9	ENSG00000131089.15	ENST00000374870.8	778	1695	4644	2472
KRT6A	ENSG00000205420.10	ENST00000330722.6	70	1695	2310	1764
KRT6C	ENSG00000170465.9	ENST00000252250.6	49	1695	2289	1743
KRT6B	ENSG00000185479.5	ENST00000252252.3	49	1695	2282	1743
SLC1A6	ENSG00000105143.12	ENST00000221742.7	9	1695	1719	1703
NOSTRIN	ENSG00000163072.15	ENST00000458381.6	759	1692	2535	2450
MCCC2	ENSG00000131844.15	ENST00000340941.10	130	1692	3665	1821
CCDC38	ENSG00000165972.12	ENST00000344280.7	559	1692	2277	2250
ALDH4A1	ENSG00000159423.16	ENST00000290597.9	31	1692	2124	1722
NCLN	ENSG00000125912.10	ENST00000246117.8	432	1692	4005	2123
FAM114A1	ENSG00000197712.11	ENST00000358869.4	177	1692	4050	1868
MGAT4B	ENSG00000161013.16	ENST00000337755.9	888	1692	3027	2579
SLC26A10	ENSG00000135502.17	ENST00000320442.8	312	1692	2389	2003
TPP1	ENSG00000166340.16	ENST00000299427.11	86	1692	3560	1777
CCDC63	ENSG00000173093.12	ENST00000308208.9	243	1692	1993	1934
RTKN	ENSG00000114993.16	ENST00000272430.9	84	1692	2142	1775
IQCJ-SCHIP1	ENSG00000283154.2	ENST00000485419.7	170	1692	2445	1861
ASIC2	ENSG00000108684.14	ENST00000225823.6	874	1692	3443	2565
SLC22A6	ENSG00000197901.11	ENST00000377871.7	268	1692	2151	1959
P4HTM	ENSG00000178467.17	ENST00000343546.8	369	1692	2268	2060
GRK1	ENSG00000185974.6	ENST00000335678.6	233	1692	4296	1924
ZKSCAN1	ENSG00000106261.16	ENST00000324306.10	235	1692	9418	1926
ZNF461	ENSG00000197808.11	ENST00000588268.5	229	1692	2584	1920
ZNF879	ENSG00000234284.6	ENST00000444149.6	189	1692	3304	1880
ZNF529	ENSG00000186020.12	ENST00000591340.5	160	1692	4331	1851
ERVMER34-1	ENSG00000226887.7	ENST00000440542.1	741	1692	2744	2432
ZNF708	ENSG00000182141.10	ENST00000356929.3	199	1692	4004	1890
ZNF257	ENSG00000197134.11	ENST00000594947.5	145	1692	3874	1836
ITPRIPL1	ENSG00000198885.9	ENST00000361124.5	386	1692	4295	2077
CCDC155	ENSG00000161609.9	ENST00000447857.7	206	1689	2378	1894
LMBRD1	ENSG00000168216.11	ENST00000649011.1	26	1689	1973	1714
PIP5K1A	ENSG00000143398.19	ENST00000368888.8	423	1689	2134	2111
PLAT	ENSG00000104368.17	ENST00000429089.6	151	1689	2599	1839
SYTL1	ENSG00000142765.17	ENST00000616558.4	149	1689	1878	1837
AK5	ENSG00000154027.18	ENST00000354567.6	264	1689	3251	1952
SPTLC2	ENSG00000100596.6	ENST00000216484.6	195	1689	8170	1883
MMP25	ENSG00000008516.16	ENST00000336577.8	238	1689	3554	1926
METTL16	ENSG00000127804.12	ENST00000263092.10	129	1689	5711	1817
ARSH	ENSG00000205667.2	ENST00000381130.2	1	1689	1875	1689
OTOP2	ENSG00000183034.12	ENST00000331427.8	93	1689	2147	1781
ARX	ENSG00000004848.7	ENST00000379044.4	212	1689	2876	1900
ZNF460	ENSG00000197714.8	ENST00000360338.3	323	1689	3350	2011
PDP1	ENSG00000164951.15	ENST00000396200.3	277	1689	4358	1965
FAM222B	ENSG00000173065.13	ENST00000452648.7	268	1689	2836	1956
ZNF579	ENSG00000218891.4	ENST00000325421.6	30	1689	2899	1718
NT5C2	ENSG00000076685.18	ENST00000343289.9	96	1686	3435	1781
SLC38A9	ENSG00000177058.11	ENST00000396865.6	593	1686	2927	2278
CENPT	ENSG00000102901.12	ENST00000562787.5	550	1686	2345	2235
TMEM209	ENSG00000146842.16	ENST00000397622.6	124	1686	3545	1809
ASNS	ENSG00000070669.16	ENST00000175506.8	530	1686	2356	2215
TUB	ENSG00000166402.8	ENST00000305253.8	242	1686	6420	1927
