gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
Gm3604	ENSMUSG00000094942.8	ENSMUST00000187656.7	96	1680	2310	1775
Foxo6	ENSMUSG00000052135.9	ENSMUST00000102656.4	98	1680	2615	1777
Abhd16a	ENSMUSG00000007036.16	ENSMUST00000007251.14	35	1677	1945	1711
Gpi1	ENSMUSG00000036427.6	ENSMUST00000038027.6	124	1677	2884	1800
Ranbp3	ENSMUSG00000002372.10	ENSMUST00000233319.2	26	1677	2567	1702
Galnt16	ENSMUSG00000021130.9	ENSMUST00000219993.2	486	1677	4222	2162
Atl1	ENSMUSG00000021066.10	ENSMUST00000021466.10	395	1677	5150	2071
Lrrc71	ENSMUSG00000023084.12	ENSMUST00000023846.11	160	1677	3988	1836
Poc5	ENSMUSG00000021671.10	ENSMUST00000099295.6	389	1677	5183	2065
Glud1	ENSMUSG00000021794.17	ENSMUST00000022322.17	172	1677	3390	1848
Relb	ENSMUSG00000002983.18	ENSMUST00000094762.10	197	1677	2209	1873
Ces2a	ENSMUSG00000055730.17	ENSMUST00000034346.15	70	1677	1960	1746
Ces2h	ENSMUSG00000091813.5	ENSMUST00000172032.4	1	1677	2445	1677
Traf5	ENSMUSG00000026637.15	ENSMUST00000195815.3	315	1677	2214	1991
Vsig10	ENSMUSG00000066894.15	ENSMUST00000111967.8	361	1677	4236	2037
Hnf1b	ENSMUSG00000020679.12	ENSMUST00000021016.10	195	1677	2759	1871
Nxpe2	ENSMUSG00000032028.16	ENSMUST00000034527.14	305	1677	3366	1981
Shisa7	ENSMUSG00000053550.14	ENSMUST00000066041.12	248	1677	6006	1924
D11Wsu47e	ENSMUSG00000041623.18	ENSMUST00000042227.15	407	1677	2196	2083
Klhl23	ENSMUSG00000042155.4	ENSMUST00000053087.4	275	1677	4617	1951
Ik	ENSMUSG00000024474.8	ENSMUST00000007042.6	118	1674	1996	1791
Stxbp4	ENSMUSG00000020546.15	ENSMUST00000143203.8	204	1674	5985	1877
Cpne6	ENSMUSG00000022212.16	ENSMUST00000074225.11	290	1674	2201	1963
Cpne4	ENSMUSG00000032564.17	ENSMUST00000057742.15	621	1674	3959	2294
Taf15	ENSMUSG00000020680.16	ENSMUST00000021018.11	109	1674	2068	1782
Cpne7	ENSMUSG00000034796.15	ENSMUST00000037900.9	120	1674	2398	1793
Psap	ENSMUSG00000004207.15	ENSMUST00000177779.8	116	1674	2657	1789
Gatb	ENSMUSG00000028085.13	ENSMUST00000127348.8	26	1674	3469	1699
Cnot6	ENSMUSG00000020362.14	ENSMUST00000145353.8	373	1674	5736	2046
Selenon	ENSMUSG00000050989.11	ENSMUST00000060435.8	48	1674	3445	1721
Isyna1	ENSMUSG00000019139.11	ENSMUST00000019283.10	73	1674	1836	1746
D2hgdh	ENSMUSG00000073609.10	ENSMUST00000112881.8	264	1674	3459	1937
Slc22a5	ENSMUSG00000018900.8	ENSMUST00000019044.8	122	1674	3062	1795
Cdt1	ENSMUSG00000006585.4	ENSMUST00000006760.3	42	1674	2189	1715
Gpc4	ENSMUSG00000031119.5	ENSMUST00000033450.3	478	1674	2651	2151
Gpc1	ENSMUSG00000034220.8	ENSMUST00000045970.8	288	1674	4176	1961
Lgi1	ENSMUSG00000067242.12	ENSMUST00000198518.5	348	1674	7780	2021
Tekt5	ENSMUSG00000039179.14	ENSMUST00000043415.13	72	1674	1803	1745
Jrk	ENSMUSG00000046380.4	ENSMUST00000050234.4	720	1674	5853	2393
Stk39	ENSMUSG00000027030.16	ENSMUST00000102715.4	392	1671	3536	2062
Mgrn1	ENSMUSG00000022517.18	ENSMUST00000023159.10	138	1671	3095	1808
Pfkfb2	ENSMUSG00000026409.15	ENSMUST00000191347.7	21	1671	1759	1691
Mier1	ENSMUSG00000028522.17	ENSMUST00000097945.10	30	1671	4698	1700
Acot12	ENSMUSG00000021620.5	ENSMUST00000022120.5	20	1671	3058	1690
Rad18	ENSMUSG00000030254.17	ENSMUST00000068487.12	77	1671	2577	1747
Tcp1	ENSMUSG00000068039.14	ENSMUST00000151287.8	185	1671	2446	1855
Ces2b	ENSMUSG00000050097.7	ENSMUST00000059449.7	101	1671	3408	1771
Slc22a1	ENSMUSG00000023829.10	ENSMUST00000024596.10	171	1671	1985	1841
Slc22a20	ENSMUSG00000037451.9	ENSMUST00000041827.8	4	1671	1897	1674
Zkscan6	ENSMUSG00000018347.17	ENSMUST00000018491.8	219	1671	2302	1889
Arsk	ENSMUSG00000021592.19	ENSMUST00000120573.3	153	1671	3657	1823
Trim16	ENSMUSG00000047821.17	ENSMUST00000055006.12	275	1671	3906	1945
Mon1a	ENSMUSG00000032583.8	ENSMUST00000035202.4	235	1671	2042	1905
Nova2	ENSMUSG00000030411.17	ENSMUST00000032571.10	1	1671	8372	1671
Mageb4	ENSMUSG00000035427.19	ENSMUST00000113969.10	236	1671	2403	1906
Tmem87b	ENSMUSG00000014353.16	ENSMUST00000110325.8	222	1668	4807	1889
Pfkfb3	ENSMUSG00000026773.20	ENSMUST00000191668.6	402	1668	2216	2069
Dab1	ENSMUSG00000028519.17	ENSMUST00000106830.9	264	1668	5278	1931
Ptbp1	ENSMUSG00000006498.17	ENSMUST00000172282.8	288	1668	3110	1955
Arih1	ENSMUSG00000025234.12	ENSMUST00000171975.8	268	1668	6971	1935
Cnksr3	ENSMUSG00000015202.14	ENSMUST00000015346.12	555	1668	3447	2222
Fam234a	ENSMUSG00000024187.16	ENSMUST00000234687.2	370	1668	2833	2037
Wee2	ENSMUSG00000037159.12	ENSMUST00000038907.9	367	1668	2884	2034
Pigs	ENSMUSG00000041958.11	ENSMUST00000048073.9	61	1668	2501	1728
Cnot6l	ENSMUSG00000034724.19	ENSMUST00000113005.9	60	1668	3170	1727
Acad12	ENSMUSG00000042647.14	ENSMUST00000041252.13	182	1668	3881	1849
Slc1a5	ENSMUSG00000001918.18	ENSMUST00000108496.9	562	1668	2764	2229
Traf3ip2	ENSMUSG00000019842.7	ENSMUST00000019987.7	422	1668	2867	2089
Marveld2	ENSMUSG00000021636.16	ENSMUST00000168772.2	162	1668	1888	1829
Zfp61	ENSMUSG00000050605.18	ENSMUST00000077780.14	795	1668	2480	2462
Zscan21	ENSMUSG00000037017.16	ENSMUST00000110961.9	261	1668	2310	1928
Zfp882	ENSMUSG00000089857.10	ENSMUST00000110002.8	129	1668	3152	1796
Itprip	ENSMUSG00000117975.2	ENSMUST00000095998.7	188	1668	3760	1855
Ephx2	ENSMUSG00000022040.9	ENSMUST00000070515.2	66	1665	2035	1730
Ttc26	ENSMUSG00000056832.15	ENSMUST00000162554.8	123	1665	4195	1787
Ankdd1b	ENSMUSG00000047117.14	ENSMUST00000055607.13	157	1665	3214	1821
Ptbp3	ENSMUSG00000028382.16	ENSMUST00000174586.8	141	1665	6640	1805
Habp2	ENSMUSG00000025075.15	ENSMUST00000078284.13	196	1665	2314	1860
Hp1bp3	ENSMUSG00000028759.14	ENSMUST00000105827.8	548	1665	5155	2212
Rabep2	ENSMUSG00000030727.13	ENSMUST00000106407.9	67	1665	2234	1731
Ces1c	ENSMUSG00000057400.15	ENSMUST00000034189.17	14	1665	1828	1678
Slc22a22	ENSMUSG00000022366.13	ENSMUST00000110196.8	443	1665	2368	2107
Txlna	ENSMUSG00000053841.16	ENSMUST00000046425.16	102	1665	4569	1766
Alpi	ENSMUSG00000079440.3	ENSMUST00000113270.3	72	1665	2337	1736
Rftn1	ENSMUSG00000039316.15	ENSMUST00000044503.14	467	1665	4029	2131
Krt6b	ENSMUSG00000023041.8	ENSMUST00000023786.7	65	1665	2235	1729
Mbd4	ENSMUSG00000030322.13	ENSMUST00000032469.13	162	1665	3614	1826
8030474K03Rik	ENSMUSG00000046774.18	ENSMUST00000151231.10	99	1665	1940	1763
Gm14391	ENSMUSG00000078903.11	ENSMUST00000109058.9	190	1665	1854	1854
Gm14326	ENSMUSG00000078862.11	ENSMUST00000108930.9	143	1665	1807	1807
Amh	ENSMUSG00000035262.6	ENSMUST00000036016.6	6	1665	1670	1670
Has3	ENSMUSG00000031910.15	ENSMUST00000034385.12	174	1665	5912	1838
Gm6710	ENSMUSG00000078887.11	ENSMUST00000109012.4	1	1665	1665	1665
Prf1	ENSMUSG00000037202.7	ENSMUST00000219375.2	59	1665	2474	1723
Gk2	ENSMUSG00000050553.4	ENSMUST00000059657.4	45	1665	1880	1709
Cpne9	ENSMUSG00000030270.12	ENSMUST00000041203.6	168	1662	2777	1829
Nxf3	ENSMUSG00000057000.13	ENSMUST00000080929.13	156	1662	2978	1817
Gtf2h1	ENSMUSG00000006599.14	ENSMUST00000107644.2	160	1662	2187	1821
Pals2	ENSMUSG00000038388.15	ENSMUST00000166318.8	293	1662	2222	1954
Nt5dc2	ENSMUSG00000071547.5	ENSMUST00000227096.2	105	1662	1848	1766
Atp5a1	ENSMUSG00000025428.16	ENSMUST00000026495.15	323	1662	2471	1984
Mcoln3	ENSMUSG00000036853.6	ENSMUST00000039450.5	122	1662	2991	1783
Slc22a2	ENSMUSG00000040966.11	ENSMUST00000046959.9	150	1662	2195	1811
Pgs1	ENSMUSG00000017715.12	ENSMUST00000132676.8	589	1662	2863	2250
Slc22a12	ENSMUSG00000061742.13	ENSMUST00000113451.9	281	1662	2226	1942
Slc22a4	ENSMUSG00000020334.7	ENSMUST00000020586.7	115	1662	2263	1776
Gp2	ENSMUSG00000030954.12	ENSMUST00000207887.3	99	1662	1853	1760
Krt6a	ENSMUSG00000058354.8	ENSMUST00000023788.8	60	1662	2278	1721
Neto2	ENSMUSG00000036902.12	ENSMUST00000109686.4	1	1662	5610	1662
Zkscan3	ENSMUSG00000021327.20	ENSMUST00000116434.11	143	1662	2600	1804
Mon1b	ENSMUSG00000078908.11	ENSMUST00000179926.9	133	1662	3470	1794
Slc45a3	ENSMUSG00000026435.16	ENSMUST00000027695.8	443	1662	3340	2104
Gm15446	ENSMUSG00000090015.10	ENSMUST00000112544.8	365	1662	2417	2026
Rpusd2	ENSMUSG00000027324.2	ENSMUST00000028796.2	35	1662	2706	1696
Rtl3	ENSMUSG00000047686.10	ENSMUST00000062010.10	376	1662	2948	2037
Foxc1	ENSMUSG00000050295.5	ENSMUST00000062292.5	576	1662	5844	2237
Fggy	ENSMUSG00000028573.19	ENSMUST00000079223.11	98	1659	1891	1756
Glyr1	ENSMUSG00000022536.15	ENSMUST00000115844.3	15	1659	3292	1673
Cars2	ENSMUSG00000056228.11	ENSMUST00000049461.7	107	1659	1902	1765
Utp18	ENSMUSG00000054079.13	ENSMUST00000066888.10	110	1659	2613	1768
D6Wsu163e	ENSMUSG00000030347.7	ENSMUST00000032497.7	79	1659	2501	1737
Aire	ENSMUSG00000000731.16	ENSMUST00000128241.8	58	1659	1938	1716
Lrrc56	ENSMUSG00000038637.16	ENSMUST00000070458.11	525	1659	2502	2183
Dnajc1	ENSMUSG00000026740.13	ENSMUST00000091418.12	312	1659	5070	1970
Rad21l	ENSMUSG00000074704.10	ENSMUST00000180195.8	1	1659	1659	1659
Coch	ENSMUSG00000020953.18	ENSMUST00000085412.7	69	1659	2456	1727
Samd11	ENSMUSG00000096351.3	ENSMUST00000179919.3	194	1659	2610	1852
Prss53	ENSMUSG00000044139.13	ENSMUST00000121394.3	55	1659	2134	1713
Slc22a26	ENSMUSG00000053303.15	ENSMUST00000065634.8	219	1659	2007	1877
Slc22a30	ENSMUSG00000052562.16	ENSMUST00000096269.11	207	1659	2255	1865
Slc22a28	ENSMUSG00000063590.4	ENSMUST00000065651.5	207	1659	2004	1865
Csf1	ENSMUSG00000014599.11	ENSMUST00000014743.10	407	1659	4176	2065
Ids	ENSMUSG00000035847.16	ENSMUST00000101509.9	182	1659	4972	1840
Tbx4	ENSMUSG00000000094.13	ENSMUST00000108047.8	145	1659	3153	1803
Prkaa2	ENSMUSG00000028518.9	ENSMUST00000030243.8	93	1659	7969	1751
Gm5414	ENSMUSG00000064232.3	ENSMUST00000062879.5	1	1659	1659	1659
Tbccd1	ENSMUSG00000004462.8	ENSMUST00000004576.8	369	1659	2803	2027
Has2	ENSMUSG00000022367.8	ENSMUST00000050544.8	547	1659	4237	2205
Zfp811	ENSMUSG00000055202.12	ENSMUST00000200914.5	148	1659	3536	1806
Wfikkn1	ENSMUSG00000071192.7	ENSMUST00000176696.3	816	1659	2536	2474
Xylb	ENSMUSG00000035769.10	ENSMUST00000039610.10	226	1656	3383	1881
Gpr107	ENSMUSG00000000194.14	ENSMUST00000056433.7	44	1656	6134	1699
Mus81	ENSMUSG00000024906.11	ENSMUST00000124334.8	281	1656	2067	1936
Rcbtb2	ENSMUSG00000022106.15	ENSMUST00000110952.10	438	1656	2176	2093
Arhgef3	ENSMUSG00000021895.11	ENSMUST00000225949.2	214	1656	3198	1869
Mier3	ENSMUSG00000032727.15	ENSMUST00000109272.9	169	1656	5279	1824
Smad4	ENSMUSG00000024515.14	ENSMUST00000025393.14	480	1656	3384	2135
Best1	ENSMUSG00000037418.7	ENSMUST00000117346.2	213	1656	2080	1868
Rcor3	ENSMUSG00000037395.17	ENSMUST00000192866.6	165	1656	1844	1820
Cfap45	ENSMUSG00000026546.17	ENSMUST00000085894.12	136	1656	1908	1791
Slc22a3	ENSMUSG00000023828.4	ENSMUST00000024595.4	381	1656	3504	2036
Slc22a27	ENSMUSG00000067656.14	ENSMUST00000075619.5	108	1656	2152	1763
Sesn1	ENSMUSG00000038332.14	ENSMUST00000099931.11	1088	1656	3809	2743
Flvcr2	ENSMUSG00000034258.5	ENSMUST00000040461.4	314	1656	3435	1969
Slc22a29	ENSMUSG00000075044.15	ENSMUST00000113298.9	227	1656	2271	1882
Slc22a19	ENSMUSG00000024757.8	ENSMUST00000025666.8	118	1656	1998	1773
Slc22a13	ENSMUSG00000074028.5	ENSMUST00000084797.6	39	1656	2001	1694
Krt75	ENSMUSG00000022986.6	ENSMUST00000042957.6	74	1656	3266	1729
Mmp27	ENSMUSG00000070323.12	ENSMUST00000151853.8	1	1656	1673	1656
Palmd	ENSMUSG00000033377.15	ENSMUST00000040097.14	446	1656	2433	2101
Trim8	ENSMUSG00000025034.10	ENSMUST00000026008.9	743	1656	3580	2398
Lactb	ENSMUSG00000032370.9	ENSMUST00000034929.7	94	1656	2031	1749
Cbx4	ENSMUSG00000039989.8	ENSMUST00000026665.8	205	1656	5179	1860
Erf	ENSMUSG00000040857.16	ENSMUST00000045847.15	162	1656	3505	1817
ENSMUSG00000121596	ENSMUSG00000121596.1	ENSMUST00000249389.1	83	1656	2205	1738
Zfp352	ENSMUSG00000070902.6	ENSMUST00000107129.2	199	1656	2276	1854
Aspscr1	ENSMUSG00000025142.19	ENSMUST00000026135.15	78	1653	1820	1730
Galnt14	ENSMUSG00000024064.15	ENSMUST00000024858.12	393	1653	2990	2045
Egfl6	ENSMUSG00000000402.3	ENSMUST00000000412.3	198	1653	2704	1850
Plbd1	ENSMUSG00000030214.8	ENSMUST00000032336.7	250	1653	2010	1902
Dbr1	ENSMUSG00000032469.13	ENSMUST00000066650.12	131	1653	2261	1783
Slc33a1	ENSMUSG00000027822.17	ENSMUST00000161659.8	477	1653	2554	2129
Lgi2	ENSMUSG00000039252.12	ENSMUST00000039750.7	358	1653	6456	2010
Osgin2	ENSMUSG00000041153.10	ENSMUST00000037198.10	159	1653	2658	1811
Det1	ENSMUSG00000030610.14	ENSMUST00000032839.13	168	1653	2269	1820
Txndc2	ENSMUSG00000050612.7	ENSMUST00000050236.7	188	1653	1861	1840
Lmod2	ENSMUSG00000029683.8	ENSMUST00000031694.8	122	1653	1976	1774
Dcaf11	ENSMUSG00000022214.16	ENSMUST00000072530.11	261	1650	2601	1910
Mapk15	ENSMUSG00000063704.14	ENSMUST00000089669.6	92	1650	1931	1741
Spns2	ENSMUSG00000040447.16	ENSMUST00000045303.10	110	1650	3241	1759
Rela	ENSMUSG00000024927.9	ENSMUST00000025867.6	353	1650	2716	2002
Dgcr2	ENSMUSG00000003166.21	ENSMUST00000012152.13	230	1650	4045	1879
Gldn	ENSMUSG00000046167.6	ENSMUST00000056740.6	39	1650	4658	1688
Ccdc102a	ENSMUSG00000063605.6	ENSMUST00000077955.6	262	1650	2304	1911
Tjap1	ENSMUSG00000012296.17	ENSMUST00000225413.2	1	1650	2189	1650
Nectin3	ENSMUSG00000022656.16	ENSMUST00000023334.15	194	1650	3062	1843
Lrit2	ENSMUSG00000043418.5	ENSMUST00000057176.5	28	1650	2790	1677
Kbtbd6	ENSMUSG00000075502.3	ENSMUST00000100359.3	33	1650	2982	1682
Gykl1	ENSMUSG00000053624.5	ENSMUST00000066193.5	33	1650	1861	1682
Svop	ENSMUSG00000042078.15	ENSMUST00000058472.13	385	1647	3379	2031
Cpne2	ENSMUSG00000034361.11	ENSMUST00000048653.10	243	1647	2342	1889
Mgat4b	ENSMUSG00000036620.15	ENSMUST00000041725.14	309	1647	2429	1955
Eif3d	ENSMUSG00000016554.10	ENSMUST00000100484.6	142	1647	1899	1788
Slc11a1	ENSMUSG00000026177.12	ENSMUST00000027368.6	113	1647	2315	1759
Cct8	ENSMUSG00000025613.14	ENSMUST00000026704.14	86	1647	2394	1732
Uckl1	ENSMUSG00000089917.8	ENSMUST00000057816.15	41	1647	1849	1687
Stam	ENSMUSG00000026718.18	ENSMUST00000102960.11	200	1647	5000	1846
Banp	ENSMUSG00000025316.17	ENSMUST00000170857.8	175	1647	5444	1821
Tmprss13	ENSMUSG00000037129.8	ENSMUST00000034597.8	36	1647	3245	1682
Sh2b3	ENSMUSG00000042594.17	ENSMUST00000086310.8	426	1647	4195	2072
Lgi3	ENSMUSG00000033595.8	ENSMUST00000047331.8	238	1647	3174	1884
Tcam1	ENSMUSG00000020712.12	ENSMUST00000044462.4	149	1647	3511	1795
Pank1	ENSMUSG00000033610.17	ENSMUST00000036584.13	380	1647	7414	2026
Clec4f	ENSMUSG00000014542.4	ENSMUST00000014686.3	156	1647	2471	1802
Zfp30	ENSMUSG00000047473.15	ENSMUST00000032803.12	936	1647	3558	2582
Zfp599	ENSMUSG00000062794.9	ENSMUST00000086281.5	137	1647	3574	1783
Sowaha	ENSMUSG00000044352.7	ENSMUST00000104955.4	368	1647	3702	2014
Slc38a4	ENSMUSG00000022464.15	ENSMUST00000023101.10	122	1644	3932	1765
Scp2	ENSMUSG00000028603.16	ENSMUST00000030340.15	86	1644	2640	1729
Pip5k1a	ENSMUSG00000028126.17	ENSMUST00000107233.9	480	1644	3663	2123
Rgs14	ENSMUSG00000052087.15	ENSMUST00000063771.14	161	1644	2356	1804
Cd19	ENSMUSG00000030724.8	ENSMUST00000206325.2	54	1644	2452	1697
Clip3	ENSMUSG00000013921.16	ENSMUST00000014065.16	150	1644	3300	1793
Slc9b2	ENSMUSG00000037994.15	ENSMUST00000051849.10	88	1644	4818	1731
Mllt1	ENSMUSG00000024212.10	ENSMUST00000025053.10	142	1644	3636	1785
Riok2	ENSMUSG00000116564.2	ENSMUST00000024620.8	297	1644	3220	1940
Ccdc173	ENSMUSG00000070883.4	ENSMUST00000094942.4	113	1644	1844	1756
Tox2	ENSMUSG00000074607.12	ENSMUST00000099110.10	1	1644	2166	1644
Ajuba	ENSMUSG00000022178.12	ENSMUST00000054487.10	295	1644	3397	1938
Zfp984	ENSMUSG00000078495.11	ENSMUST00000105734.10	311	1644	2729	1954
Cfap97	ENSMUSG00000031631.16	ENSMUST00000110376.8	146	1644	2043	1789
Itpripl1	ENSMUSG00000074825.5	ENSMUST00000110386.2	107	1644	1898	1750
Cpn2	ENSMUSG00000023176.10	ENSMUST00000064856.9	47	1644	4550	1690
Cttn	ENSMUSG00000031078.16	ENSMUST00000103079.4	416	1641	3286	2056
Aaas	ENSMUSG00000036678.9	ENSMUST00000041208.9	142	1641	1811	1782
Chek2	ENSMUSG00000029521.8	ENSMUST00000066160.3	57	1641	2276	1697
Nt5dc3	ENSMUSG00000054027.9	ENSMUST00000099396.3	106	1641	5952	1746
Ddx56	ENSMUSG00000004393.11	ENSMUST00000004507.11	54	1641	1956	1694
Pth2r	ENSMUSG00000025946.14	ENSMUST00000027083.7	340	1641	2414	1980
Gdap2	ENSMUSG00000027865.11	ENSMUST00000106997.2	213	1641	2014	1853
Cyp4f37	ENSMUSG00000062464.7	ENSMUST00000077639.7	47	1641	2652	1687
Oit3	ENSMUSG00000009654.5	ENSMUST00000009798.5	96	1641	2717	1736
Il20ra	ENSMUSG00000020007.5	ENSMUST00000020185.5	65	1641	2105	1705
Neurl1b	ENSMUSG00000034413.15	ENSMUST00000053020.8	1	1641	6195	1641
Suox	ENSMUSG00000049858.9	ENSMUST00000054764.9	234	1641	2497	1874
Zfp97	ENSMUSG00000095990.2	ENSMUST00000147630.2	94	1641	2684	1734
Zfp960	ENSMUSG00000096696.2	ENSMUST00000127027.2	65	1641	2667	1705
Pde1a	ENSMUSG00000059173.21	ENSMUST00000102653.8	389	1638	2439	2026
Ccdc60	ENSMUSG00000043913.15	ENSMUST00000050178.13	450	1638	3522	2087
Cct3	ENSMUSG00000001416.14	ENSMUST00000001452.14	121	1638	1977	1758
Spats2	ENSMUSG00000051934.6	ENSMUST00000063517.6	605	1638	3096	2242
Ogfod1	ENSMUSG00000033009.16	ENSMUST00000109556.9	92	1638	5310	1729
Gm12695	ENSMUSG00000078639.2	ENSMUST00000107071.2	27	1638	1904	1664
Mtmr9	ENSMUSG00000035078.7	ENSMUST00000058679.7	344	1638	2570	1981
Trim26	ENSMUSG00000024457.17	ENSMUST00000179968.8	268	1638	3203	1905
Slc22a6	ENSMUSG00000024650.6	ENSMUST00000010250.4	258	1638	3983	1895
Fastk	ENSMUSG00000028959.15	ENSMUST00000030800.13	141	1638	1893	1778
Trim55	ENSMUSG00000060913.7	ENSMUST00000029139.9	136	1638	2595	1773
Ccdc85a	ENSMUSG00000032878.17	ENSMUST00000146385.9	454	1638	3798	2091
Slc16a2	ENSMUSG00000033965.11	ENSMUST00000042664.10	182	1638	4152	1819
Gpr161	ENSMUSG00000040836.16	ENSMUST00000178700.8	94	1638	1827	1731
Zfp955b	ENSMUSG00000096910.3	ENSMUST00000099414.5	106	1638	5788	1743
Zfp955a	ENSMUSG00000094441.3	ENSMUST00000008830.10	106	1638	3544	1743
Zfp119a	ENSMUSG00000057835.8	ENSMUST00000079642.8	69	1638	2018	1706
Gm6871	ENSMUSG00000090744.8	ENSMUST00000110214.9	1	1638	1638	1638
Usp17lc	ENSMUSG00000058976.5	ENSMUST00000106892.2	23	1638	2403	1660
Usp17ld	ENSMUSG00000057321.3	ENSMUST00000073394.3	1	1638	1987	1638
Pak1	ENSMUSG00000030774.14	ENSMUST00000206984.2	459	1635	2794	2093
Lpcat2	ENSMUSG00000033192.6	ENSMUST00000046290.3	117	1635	2811	1751
Gns	ENSMUSG00000034707.8	ENSMUST00000040344.7	102	1635	3855	1736
Cct7	ENSMUSG00000030007.9	ENSMUST00000032078.9	609	1635	2441	2243
Slc22a15	ENSMUSG00000033147.17	ENSMUST00000106928.10	276	1635	6573	1910
1700006A11Rik	ENSMUSG00000027973.12	ENSMUST00000029598.10	126	1635	2161	1760
Clcc1	ENSMUSG00000027884.17	ENSMUST00000106613.2	354	1635	3064	1988
Rps6kl1	ENSMUSG00000019235.10	ENSMUST00000221972.2	123	1635	2881	1757
Angel2	ENSMUSG00000026634.17	ENSMUST00000066632.14	209	1635	3714	1843
Zbtb7b	ENSMUSG00000028042.16	ENSMUST00000107435.8	817	1635	4333	2451
Heca	ENSMUSG00000039879.10	ENSMUST00000037879.8	286	1635	5098	1920
Nap1l3	ENSMUSG00000055733.7	ENSMUST00000079490.6	383	1635	2837	2017
Mkrn3	ENSMUSG00000070527.4	ENSMUST00000094340.4	99	1635	2547	1733
Nrbp1	ENSMUSG00000029148.16	ENSMUST00000202576.4	159	1632	2221	1790
Gm27029	ENSMUSG00000097239.8	ENSMUST00000107259.4	174	1632	1855	1805
Tulp1	ENSMUSG00000037446.15	ENSMUST00000041819.14	106	1632	2091	1737
Stip1	ENSMUSG00000024966.10	ENSMUST00000025918.9	80	1632	2108	1711
Coro2a	ENSMUSG00000028337.15	ENSMUST00000107757.8	300	1632	4124	1931
Nxpe4	ENSMUSG00000044229.10	ENSMUST00000215780.2	786	1632	2875	2417
Slc1a3	ENSMUSG00000005360.15	ENSMUST00000005493.14	524	1632	4163	2155
Ehd2	ENSMUSG00000074364.7	ENSMUST00000098799.5	205	1632	5119	1836
Zscan25	ENSMUSG00000070420.5	ENSMUST00000094116.5	46	1632	1796	1677
Nefl	ENSMUSG00000022055.8	ENSMUST00000022639.8	101	1632	3380	1732
Zfp119b	ENSMUSG00000062101.13	ENSMUST00000056147.14	86	1632	1889	1717
Cyp1b1	ENSMUSG00000024087.5	ENSMUST00000024894.2	357	1632	5128	1988
9130019O22Rik	ENSMUSG00000030823.7	ENSMUST00000049052.4	210	1632	3878	1841
Lin9	ENSMUSG00000058729.14	ENSMUST00000192561.6	218	1629	3160	1846
Pigb	ENSMUSG00000079469.11	ENSMUST00000184035.8	109	1629	3221	1737
Pgm3	ENSMUSG00000056131.14	ENSMUST00000070064.11	101	1629	2666	1729
P4ha3	ENSMUSG00000051048.18	ENSMUST00000057023.12	14	1629	2361	1642
Adgrg3	ENSMUSG00000060470.8	ENSMUST00000051259.10	78	1629	2439	1706
Ppm1g	ENSMUSG00000029147.12	ENSMUST00000031032.11	266	1629	2307	1894
Csgalnact2	ENSMUSG00000042042.15	ENSMUST00000049344.15	383	1629	3661	2011
Nsrp1	ENSMUSG00000037958.14	ENSMUST00000102494.8	38	1629	3114	1666
Prpf38b	ENSMUSG00000027881.15	ENSMUST00000029480.9	286	1629	3026	1914
Ankub1	ENSMUSG00000074591.9	ENSMUST00000238789.2	190	1629	1862	1818
Gm3858	ENSMUSG00000118638.2	ENSMUST00000239206.2	162	1629	2017	1790
Rbms3	ENSMUSG00000039607.18	ENSMUST00000239475.2	1	1626	2297	1626
Src	ENSMUSG00000027646.16	ENSMUST00000092576.11	385	1626	3887	2010
Pccb	ENSMUSG00000032527.14	ENSMUST00000035116.12	42	1626	2320	1667
Ptpn5	ENSMUSG00000030854.18	ENSMUST00000033142.13	493	1626	3145	2118
Mier2	ENSMUSG00000042570.15	ENSMUST00000165028.8	118	1626	2676	1743
Ankrd13c	ENSMUSG00000039988.15	ENSMUST00000164582.4	70	1626	1735	1695
Ftcd	ENSMUSG00000001155.14	ENSMUST00000001183.8	59	1626	1933	1684
Agxt2	ENSMUSG00000089678.9	ENSMUST00000022858.8	19	1626	1825	1644
Wls	ENSMUSG00000028173.11	ENSMUST00000198878.2	206	1626	2050	1831
Atl3	ENSMUSG00000024759.15	ENSMUST00000025668.9	179	1626	4368	1804
Rft1	ENSMUSG00000052395.18	ENSMUST00000064230.16	54	1626	2387	1679
Yes1	ENSMUSG00000014932.16	ENSMUST00000168707.6	50	1626	2259	1675
Fam20a	ENSMUSG00000020614.14	ENSMUST00000020938.8	542	1626	2541	2167
Zrsr2	ENSMUSG00000031370.13	ENSMUST00000112289.9	264	1626	2735	1889
Cct5	ENSMUSG00000022234.16	ENSMUST00000022842.16	100	1626	1853	1725
Larp1b	ENSMUSG00000025762.17	ENSMUST00000048490.13	317	1626	2497	1942
Siae	ENSMUSG00000001942.9	ENSMUST00000215474.2	191	1626	4947	1816
Terf2	ENSMUSG00000031921.18	ENSMUST00000068421.13	37	1626	2667	1662
Zcchc7	ENSMUSG00000035649.18	ENSMUST00000107824.9	150	1626	2503	1775
Retreg2	ENSMUSG00000049339.17	ENSMUST00000097694.11	78	1626	2561	1703
4931414P19Rik	ENSMUSG00000022179.6	ENSMUST00000022786.6	427	1626	2670	2052
Bend4	ENSMUSG00000092060.5	ENSMUST00000201972.2	555	1626	8268	2180
