gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
PTPRB	ENSG00000127329.15	ENST00000334414.10	46	6648	12316	6693
DYRK2	ENSG00000127334.10	ENST00000344096.3	414	1806	8912	2219
YEATS4	ENSG00000127337.6	ENST00000247843.6	271	684	1434	954
TAS2R3	ENSG00000127362.2	ENST00000247879.2	63	951	1101	1013
TAS2R4	ENSG00000127364.3	ENST00000247881.3	48	900	2378	947
TAS2R5	ENSG00000127366.5	ENST00000247883.5	146	900	1151	1045
CRYGN	ENSG00000127377.9	ENST00000337323.2	128	549	754	676
LRRC61	ENSG00000127399.14	ENST00000359623.8	589	780	1877	1368
TRPV5	ENSG00000127412.6	ENST00000265310.5	350	2190	2952	2539
IDUA	ENSG00000127415.12	ENST00000247933.8	89	1962	2163	2050
FGFRL1	ENSG00000127418.14	ENST00000398484.6	581	1515	3639	2095
TMEM175	ENSG00000127419.16	ENST00000264771.8	186	1515	1860	1700
AUNIP	ENSG00000127423.10	ENST00000538789.5	102	1116	1392	1217
PIN1	ENSG00000127445.13	ENST00000247970.8	23	492	997	514
FBXL12	ENSG00000127452.8	ENST00000247977.8	243	981	1852	1223
EMC1	ENSG00000127463.14	ENST00000477853.5	44	2982	6664	3025
PLA2G5	ENSG00000127472.10	ENST00000375108.3	269	417	1161	685
UBR4	ENSG00000127481.14	ENST00000375254.7	29	15552	15906	15580
HP1BP3	ENSG00000127483.17	ENST00000312239.9	141	1662	3938	1802
ADGRE2	ENSG00000127507.17	ENST00000315576.7	453	2472	6767	2924
SIN3B	ENSG00000127511.9	ENST00000379803.5	15	3489	5129	3503
OR7A10	ENSG00000127515.2	ENST00000641129.1	436	930	1847	1365
SLC35E1	ENSG00000127526.14	ENST00000595753.5	19	1233	5099	1251
EPS15L1	ENSG00000127527.13	ENST00000455140.6	68	2733	3266	2800
KLF2	ENSG00000127528.5	ENST00000248071.5	108	1068	2018	1175
OR7C2	ENSG00000127529.7	ENST00000248072.3	1	960	960	960
OR7C1	ENSG00000127530.3	ENST00000642030.1	902	963	11778	1864
F2RL3	ENSG00000127533.3	ENST00000248076.3	331	1158	3473	1488
UQCR11	ENSG00000127540.11	ENST00000591899.7	82	171	1324	252
GFER	ENSG00000127554.12	ENST00000248114.6	7	618	2345	624
SYNGR3	ENSG00000127561.14	ENST00000248121.6	159	690	2051	848
PKMYT1	ENSG00000127564.16	ENST00000262300.12	510	1500	2171	2009
WFIKKN1	ENSG00000127578.6	ENST00000319070.2	323	1647	2028	1969
WDR24	ENSG00000127580.16	ENST00000293883.8	761	2373	3245	3133
FBXL16	ENSG00000127585.11	ENST00000397621.5	333	1440	3547	1772
CHTF18	ENSG00000127586.16	ENST00000262315.13	64	2928	3090	2991
GNG13	ENSG00000127588.4	ENST00000248150.4	103	204	984	306
MACF1	ENSG00000127603.25	ENST00000361689.6	53	16293	17538	16345
SMARCA4	ENSG00000127616.18	ENST00000344626.9	382	4944	5791	5325
KDM4B	ENSG00000127663.14	ENST00000159111.8	219	3291	5593	3509
TICAM1	ENSG00000127666.9	ENST00000248244.5	231	2139	2676	2369
METTL25	ENSG00000127720.7	ENST00000248306.7	70	1812	2093	1881
IL17B	ENSG00000127743.5	ENST00000261796.3	52	543	696	594
EMC6	ENSG00000127774.6	ENST00000397133.2	241	333	762	573
OR1E2	ENSG00000127780.3	ENST00000248384.1	1	972	972	972
METTL16	ENSG00000127804.12	ENST00000263092.10	129	1689	5711	1817
TUBA4A	ENSG00000127824.13	ENST00000248437.8	175	1347	2162	1521
VIL1	ENSG00000127831.10	ENST00000248444.9	89	2484	6531	2572
AAMP	ENSG00000127837.9	ENST00000444053.5	93	1308	1804	1400
PNKD	ENSG00000127838.13	ENST00000273077.8	52	1158	3021	1209
TNFRSF19	ENSG00000127863.15	ENST00000382258.8	205	1272	1625	1476
RNF6	ENSG00000127870.16	ENST00000381588.8	593	2058	3706	2650
ECHS1	ENSG00000127884.4	ENST00000368547.3	357	873	1617	1229
ZNF835	ENSG00000127903.13	ENST00000537055.3	233	1614	3450	1846
AKAP9	ENSG00000127914.16	ENST00000356239.7	234	11724	12471	11957
GNG11	ENSG00000127920.5	ENST00000248564.5	440	222	3055	661
SEM1	ENSG00000127922.9	ENST00000615352.4	48	357	2637	404
GNGT1	ENSG00000127928.12	ENST00000248572.9	149	225	720	373
HIP1	ENSG00000127946.16	ENST00000336926.10	28	3114	8013	3141
PTPN12	ENSG00000127947.15	ENST00000248594.10	273	2343	3406	2615
POR	ENSG00000127948.15	ENST00000461988.5	106	2043	2522	2148
FGL2	ENSG00000127951.6	ENST00000248598.5	34	1320	4261	1353
STYXL1	ENSG00000127952.16	ENST00000248600.5	344	942	1415	1285
STEAP4	ENSG00000127954.12	ENST00000380079.8	103	1380	9988	1482
GNAI1	ENSG00000127955.16	ENST00000351004.8	348	1065	3273	1412
PEX1	ENSG00000127980.15	ENST00000248633.8	97	3852	4385	3948
MTERF1	ENSG00000127989.13	ENST00000351870.7	95	1200	1997	1294
SGCE	ENSG00000127990.17	ENST00000445866.7	49	1389	1704	1437
RBM48	ENSG00000127993.15	ENST00000265732.9	42	1104	1742	1145
CASD1	ENSG00000127995.16	ENST00000297273.8	288	2394	3942	2681
ZNF780B	ENSG00000128000.15	ENST00000434248.5	67	2502	8665	2568
LRFN1	ENSG00000128011.4	ENST00000248668.4	1	2316	3381	2316
ZFP36	ENSG00000128016.5	ENST00000597629.1	75	999	1786	1073
SRD5A3	ENSG00000128039.10	ENST00000264228.8	229	957	4190	1185
SPINK2	ENSG00000128040.10	ENST00000506738.5	81	405	763	485
RASL11B	ENSG00000128045.6	ENST00000248706.4	219	747	1995	965
PAICS	ENSG00000128050.8	ENST00000399688.7	176	1299	3297	1474
KDR	ENSG00000128052.9	ENST00000645273.1	303	4071	6055	4373
PPAT	ENSG00000128059.8	ENST00000264220.6	139	1554	3682	1692
TUBGCP6	ENSG00000128159.11	ENST00000248846.9	106	5460	5612	5565
ADM2	ENSG00000128165.8	ENST00000395738.2	293	447	4276	739
DGCR6L	ENSG00000128185.9	ENST00000248879.7	93	663	1154	755
DGCR8	ENSG00000128191.15	ENST00000351989.7	430	2322	4514	2751
ASPHD2	ENSG00000128203.6	ENST00000215906.5	439	1110	3357	1548
VPREB3	ENSG00000128218.7	ENST00000248948.3	106	372	610	477
SDF2L1	ENSG00000128228.4	ENST00000248958.4	77	666	865	742
GAL3ST1	ENSG00000128242.12	ENST00000402321.5	319	1272	1908	1590
YWHAH	ENSG00000128245.14	ENST00000248975.5	274	741	1825	1014
RFPL1	ENSG00000128250.5	ENST00000354373.2	210	954	1496	1163
RFPL2	ENSG00000128253.13	ENST00000400237.2	937	1137	2407	2073
GNAZ	ENSG00000128266.8	ENST00000615612.1	660	1068	3333	1727
MGAT3	ENSG00000128268.11	ENST00000341184.6	216	1602	5062	1817
ADORA2A	ENSG00000128271.21	ENST00000610595.4	631	1239	2736	1869
ATF4	ENSG00000128272.14	ENST00000337304.2	883	1056	2019	1938
A4GALT	ENSG00000128274.16	ENST00000401850.5	491	1062	2321	1552
RFPL3	ENSG00000128276.10	ENST00000249007.4	206	954	1488	1159
CDC42EP1	ENSG00000128283.6	ENST00000249014.4	421	1176	2181	1596
APOL3	ENSG00000128284.19	ENST00000349314.6	39	1209	2117	1247
MCHR1	ENSG00000128285.4	ENST00000249016.4	697	1269	2851	1965
TPST2	ENSG00000128294.15	ENST00000338754.8	272	1134	5697	1405
BAIAP2L2	ENSG00000128298.16	ENST00000381669.7	146	1590	2146	1735
MPST	ENSG00000128309.16	ENST00000429360.5	70	954	1331	1023
GALR3	ENSG00000128310.2	ENST00000249041.2	26	1107	1157	1132
TST	ENSG00000128311.13	ENST00000403892.7	736	894	1797	1629
APOL5	ENSG00000128313.2	ENST00000249044.2	1	1302	1438	1302
IGLL1	ENSG00000128322.6	ENST00000330377.2	119	642	901	760
APOL2	ENSG00000128335.13	ENST00000249066.10	478	1014	2685	1491
RAC2	ENSG00000128340.14	ENST00000249071.10	123	579	1482	701
LIF	ENSG00000128342.4	ENST00000249075.3	157	609	3969	765
C22orf23	ENSG00000128346.10	ENST00000249079.6	258	654	1560	911
APOBEC3A	ENSG00000128383.12	ENST00000402255.5	205	600	1478	804
APOBEC3F	ENSG00000128394.16	ENST00000308521.9	358	1122	2694	1479
RIBC2	ENSG00000128408.8	ENST00000614167.1	197	1149	1479	1345
KRT17	ENSG00000128422.16	ENST00000311208.13	67	1299	1517	1365
EMC4	ENSG00000128463.12	ENST00000267750.8	117	552	1036	668
RNF112	ENSG00000128482.15	ENST00000461366.1	216	1896	3212	2111
SPECC1	ENSG00000128487.16	ENST00000261503.9	52	3207	3948	3258
CPA4	ENSG00000128510.11	ENST00000222482.9	19	1266	2788	1284
DOCK4	ENSG00000128512.20	ENST00000437633.5	258	5901	6212	6158
POT1	ENSG00000128513.14	ENST00000357628.7	600	1905	4080	2504
TAS2R16	ENSG00000128519.3	ENST00000249284.3	67	876	997	942
ATP6V1F	ENSG00000128524.4	ENST00000492758.1	2	444	711	445
LSM8	ENSG00000128534.7	ENST00000249299.6	193	291	1305	483
CDHR3	ENSG00000128536.15	ENST00000317716.13	81	2658	3813	2738
PRKRIP1	ENSG00000128563.13	ENST00000496391.5	1311	555	3430	1865
VGF	ENSG00000128564.6	ENST00000249330.2	241	1848	2575	2088
PODXL	ENSG00000128567.16	ENST00000378555.7	249	1677	2105	1925
FOXP2	ENSG00000128573.24	ENST00000408937.7	375	2223	6443	2597
STRIP2	ENSG00000128578.9	ENST00000249344.6	41	2505	5115	2545
IFT22	ENSG00000128581.15	ENST00000315322.8	95	558	1130	652
MKLN1	ENSG00000128585.17	ENST00000352689.10	41	2208	11156	2248
DNAJB9	ENSG00000128590.4	ENST00000249356.3	547	672	2715	1218
FLNC	ENSG00000128591.15	ENST00000325888.12	262	8178	9188	8439
LRRC4	ENSG00000128594.7	ENST00000249363.3	259	1962	3828	2220
CALU	ENSG00000128595.16	ENST00000542996.6	944	972	4225	1915
CCDC136	ENSG00000128596.16	ENST00000297788.8	368	3465	4169	3832
SMO	ENSG00000128602.9	ENST00000249373.7	281	2364	3738	2644
IRF5	ENSG00000128604.19	ENST00000489702.6	235	1545	2988	1779
LRRC17	ENSG00000128606.12	ENST00000339431.8	296	1326	1963	1621
KLHDC10	ENSG00000128607.13	ENST00000335420.9	135	1329	6437	1463
NDUFA5	ENSG00000128609.14	ENST00000471770.5	136	351	5608	486
FEZF1	ENSG00000128610.11	ENST00000442488.6	69	1428	2099	1496
OPN1SW	ENSG00000128617.2	ENST00000249389.2	1	1047	1096	1047
MRPS12	ENSG00000128626.11	ENST00000407800.2	342	417	1220	758
MYO1B	ENSG00000128641.18	ENST00000392318.7	248	3411	5082	3658
HOXD1	ENSG00000128645.14	ENST00000331462.5	224	987	1975	1210
HOXD3	ENSG00000128652.11	ENST00000410016.5	275	1299	2384	1573
MTX2	ENSG00000128654.13	ENST00000249442.10	212	792	1364	1003
PDE11A	ENSG00000128655.17	ENST00000286063.10	319	2802	9275	3120
CHN1	ENSG00000128656.13	ENST00000409900.7	315	1380	2447	1694
GAD1	ENSG00000128683.13	ENST00000358196.7	551	1785	3604	2335
OSGEPL1	ENSG00000128694.11	ENST00000264151.9	104	1245	1885	1348
ORMDL1	ENSG00000128699.13	ENST00000325795.7	788	462	2692	1249
HAT1	ENSG00000128708.12	ENST00000264108.4	37	1260	1626	1296
HOXD9	ENSG00000128709.12	ENST00000249499.7	50	1059	1870	1108
HOXD10	ENSG00000128710.5	ENST00000249501.4	256	1023	1989	1278
HOXD11	ENSG00000128713.13	ENST00000249504.6	71	1017	1533	1087
HOXD13	ENSG00000128714.5	ENST00000392539.3	1	1032	2240	1032
HERC2	ENSG00000128731.16	ENST00000261609.11	110	14505	15337	14614
SNRPN	ENSG00000128739.22	ENST00000645002.1	1085	723	1940	1807
PSMG2	ENSG00000128789.20	ENST00000317615.10	683	795	1686	1477
TWSG1	ENSG00000128791.11	ENST00000262120.9	192	672	3756	863
ARHGAP22	ENSG00000128805.14	ENST00000417912.6	157	2145	2352	2301
WDFY4	ENSG00000128815.19	ENST00000325239.11	144	9555	10079	9698
EIF2AK4	ENSG00000128829.11	ENST00000263791.9	44	4950	5499	4993
MYO5C	ENSG00000128833.12	ENST00000261839.11	163	5229	6971	5391
CGNL1	ENSG00000128849.10	ENST00000281282.5	79	3909	7224	3987
TMOD2	ENSG00000128872.9	ENST00000249700.8	222	1056	9191	1277
TTBK2	ENSG00000128881.16	ENST00000267890.10	110	3735	10905	3844
ELL3	ENSG00000128886.11	ENST00000319359.7	643	1194	2352	1836
CCDC32	ENSG00000128891.15	ENST00000558750.5	201	585	814	785
INO80	ENSG00000128908.16	ENST00000361937.7	426	4671	6439	5096
ICE2	ENSG00000128915.11	ENST00000261520.8	236	2949	7209	3184
DLL4	ENSG00000128917.7	ENST00000249749.7	330	2058	3426	2387
ALDH1A2	ENSG00000128918.14	ENST00000249750.8	769	1557	4098	2325
MINDY2	ENSG00000128923.10	ENST00000559228.5	83	1866	9238	1948
IVD	ENSG00000128928.8	ENST00000487418.6	25	1281	1809	1305
KNSTRN	ENSG00000128944.13	ENST00000249776.12	116	951	1714	1066
DUT	ENSG00000128951.13	ENST00000331200.7	94	759	2147	852
CHAC1	ENSG00000128965.12	ENST00000617768.4	21	795	1560	815
CLN6	ENSG00000128973.12	ENST00000249806.10	160	936	2243	1095
ARPP19	ENSG00000128989.10	ENST00000561971.1	279	396	799	674
VPS13C	ENSG00000129003.17	ENST00000644861.1	74	11262	13403	11335
CALML4	ENSG00000129007.14	ENST00000467889.1	186	591	987	776
ISLR	ENSG00000129009.12	ENST00000249842.7	358	1287	2371	1644
THAP10	ENSG00000129028.8	ENST00000249861.8	514	774	2399	1287
LOXL1	ENSG00000129038.15	ENST00000261921.7	327	1725	2351	2051
ACKR4	ENSG00000129048.6	ENST00000249887.2	97	1053	1914	1149
ANAPC13	ENSG00000129055.12	ENST00000510994.5	732	225	1840	956
MBD4	ENSG00000129071.9	ENST00000249910.5	177	1743	2470	1919
COPB1	ENSG00000129083.12	ENST00000249923.7	302	2862	3481	3163
PSMA1	ENSG00000129084.17	ENST00000418988.2	329	810	1266	1138
SUMF2	ENSG00000129103.17	ENST00000342190.10	1	1077	1876	1077
PALLD	ENSG00000129116.18	ENST00000505667.5	174	3372	3637	3545
SPCS3	ENSG00000129128.12	ENST00000503362.1	114	543	4571	656
BBOX1	ENSG00000129151.8	ENST00000263182.7	369	1164	1886	1532
MYOD1	ENSG00000129152.3	ENST00000250003.3	216	963	1801	1178
SERGEF	ENSG00000129158.10	ENST00000265965.9	153	1377	1566	1529
KCNC1	ENSG00000129159.7	ENST00000265969.7	1215	1758	4295	2972
TPH1	ENSG00000129167.9	ENST00000250018.6	564	1335	5325	1898
CSRP3	ENSG00000129170.9	ENST00000533783.2	240	585	1457	824
E2F8	ENSG00000129173.12	ENST00000620009.4	324	2604	3519	2927
DCTD	ENSG00000129187.14	ENST00000357067.7	67	570	1931	636
SOX15	ENSG00000129194.7	ENST00000250055.2	495	702	1396	1196
PIMREG	ENSG00000129195.15	ENST00000250056.12	84	747	1473	830
RPAIN	ENSG00000129197.14	ENST00000405578.8	12	696	1083	707
USP6	ENSG00000129204.16	ENST00000574788.5	2231	4221	8464	6451
SHBG	ENSG00000129214.14	ENST00000380450.8	32	1209	1271	1240
PLD2	ENSG00000129219.13	ENST00000263088.10	132	2802	3503	2933
AIPL1	ENSG00000129221.15	ENST00000381129.7	82	1155	2959	1236
CD68	ENSG00000129226.13	ENST00000250092.10	212	1065	1878	1276
TXNDC17	ENSG00000129235.10	ENST00000250101.9	326	372	2219	697
ATP1B2	ENSG00000129244.8	ENST00000250111.8	408	873	3153	1280
FXR2	ENSG00000129245.11	ENST00000250113.11	336	2022	2957	2357
KIF1C	ENSG00000129250.11	ENST00000320785.9	358	3312	7919	3669
MPDU1	ENSG00000129255.15	ENST00000250124.10	217	744	1601	960
PHF20L1	ENSG00000129292.20	ENST00000395386.6	300	3054	6237	3353
LRRC6	ENSG00000129295.8	ENST00000620350.4	125	1401	1878	1525
CCNT1	ENSG00000129315.10	ENST00000261900.7	224	2181	6973	2404
PUS7L	ENSG00000129317.14	ENST00000344862.9	105	2106	13593	2210
KRI1	ENSG00000129347.19	ENST00000312962.10	21	2130	3023	2150
ILF3	ENSG00000129351.17	ENST00000449870.5	318	2697	6119	3014
SLC44A2	ENSG00000129353.14	ENST00000335757.9	377	2121	3671	2497
AP1M2	ENSG00000129354.11	ENST00000590923.5	85	1278	1757	1362
CDKN2D	ENSG00000129355.6	ENST00000393599.2	326	501	1422	826
MTUS1	ENSG00000129422.14	ENST00000262102.10	226	3813	6160	4038
KLK14	ENSG00000129437.10	ENST00000391802.1	220	804	1133	1023
SIGLEC9	ENSG00000129450.8	ENST00000440804.7	68	1440	1960	1507
KLK10	ENSG00000129451.11	ENST00000309958.7	220	831	3111	1050
KLK8	ENSG00000129455.15	ENST00000391806.6	82	918	1051	999
NGDN	ENSG00000129460.15	ENST00000408901.7	29	948	1143	976
RIPK3	ENSG00000129465.15	ENST00000216274.9	220	1557	1930	1776
ADCY4	ENSG00000129467.13	ENST00000310677.8	115	3234	3415	3348
RAB2B	ENSG00000129472.14	ENST00000397762.5	102	651	2928	752
BCL2L2	ENSG00000129473.9	ENST00000250405.9	230	582	3605	811
AJUBA	ENSG00000129474.15	ENST00000262713.6	377	1617	4262	1993
DTD2	ENSG00000129480.12	ENST00000310850.8	118	507	2717	624
PARP2	ENSG00000129484.13	ENST00000250416.9	28	1752	1886	1779
HEATR5A	ENSG00000129493.14	ENST00000543095.6	186	6141	7840	6326
FOXA1	ENSG00000129514.5	ENST00000250448.2	63	1419	2862	1481
SNX6	ENSG00000129515.18	ENST00000362031.8	32	1257	2001	1288
EAPP	ENSG00000129518.8	ENST00000250454.7	83	858	1321	940
EGLN3	ENSG00000129521.13	ENST00000250457.7	330	720	2709	1049
MIS18BP1	ENSG00000129534.13	ENST00000310806.8	460	3399	4777	3858
NRL	ENSG00000129535.12	ENST00000561028.5	321	714	2103	1034
RNASE1	ENSG00000129538.13	ENST00000397967.4	508	471	1348	978
NEDD8	ENSG00000129559.12	ENST00000250495.9	188	246	708	433
DAD1	ENSG00000129562.10	ENST00000250498.8	113	342	731	454
TEP1	ENSG00000129566.12	ENST00000262715.9	42	7884	10695	7925
EPB41L4A	ENSG00000129595.12	ENST00000621003.4	275	2061	4707	2335
CDO1	ENSG00000129596.4	ENST00000250535.4	558	603	1860	1160
REEP5	ENSG00000129625.12	ENST00000379638.8	350	570	3326	919
ITFG1	ENSG00000129636.12	ENST00000320640.10	230	1839	3400	2068
QRICH2	ENSG00000129646.14	ENST00000262765.10	181	4992	5357	5172
FOXJ1	ENSG00000129654.7	ENST00000322957.6	356	1266	2641	1621
SEC14L1	ENSG00000129657.15	ENST00000392476.6	560	2160	2957	2719
RHBDF2	ENSG00000129667.12	ENST00000313080.8	275	2571	3582	2845
AANAT	ENSG00000129673.9	ENST00000250615.7	1008	759	1913	1766
ARHGEF6	ENSG00000129675.15	ENST00000250617.6	1207	2331	6019	3537
MAP7D3	ENSG00000129680.15	ENST00000316077.13	222	2631	4567	2852
FGF13	ENSG00000129682.15	ENST00000436198.5	251	768	1165	1018
ASH2L	ENSG00000129691.15	ENST00000343823.10	310	1887	3090	2196
TTI2	ENSG00000129696.12	ENST00000613904.1	326	1527	2516	1852
ART1	ENSG00000129744.2	ENST00000250693.1	102	984	1312	1085
CHRNA10	ENSG00000129749.3	ENST00000250699.2	73	1353	1945	1425
CDKN1C	ENSG00000129757.13	ENST00000414822.8	283	951	1936	1233
SGO1	ENSG00000129810.14	ENST00000263753.8	141	1686	2338	1826
RPS4Y1	ENSG00000129824.15	ENST00000250784.12	140	792	1305	931
VCY1B	ENSG00000129862.6	ENST00000250823.4	74	378	550	451
VCY	ENSG00000129864.6	ENST00000250825.4	74	378	550	451
CDY2B	ENSG00000129873.7	ENST00000382867.4	329	1626	1961	1954
CDH15	ENSG00000129910.7	ENST00000289746.2	66	2445	2847	2510
KLF16	ENSG00000129911.8	ENST00000250916.5	72	759	2890	830
TMEM8A	ENSG00000129925.10	ENST00000431232.6	162	2316	3691	2477
DOHH	ENSG00000129932.8	ENST00000427575.5	453	909	2031	1361
MAU2	ENSG00000129933.20	ENST00000262815.12	180	1842	4994	2021
SHC2	ENSG00000129946.10	ENST00000264554.10	1	1749	2494	1749
PLPPR3	ENSG00000129951.18	ENST00000359894.6	65	2241	2387	2305
INS-IGF2	ENSG00000129965.15	ENST00000397270.1	60	603	828	662
ABHD17A	ENSG00000129968.15	ENST00000250974.9	321	1086	1630	1406
LBP	ENSG00000129988.5	ENST00000217407.2	162	1446	1961	1607
SYT5	ENSG00000129990.14	ENST00000354308.7	371	1161	3792	1531
TNNI3	ENSG00000129991.12	ENST00000344887.9	144	633	840	776
CBFA2T3	ENSG00000129993.14	ENST00000268679.8	398	1962	4477	2359
GAMT	ENSG00000130005.12	ENST00000447102.8	95	810	1769	904
PUDP	ENSG00000130021.13	ENST00000424830.6	46	756	1334	801
ERMARD	ENSG00000130023.15	ENST00000366773.7	34	2037	2141	2070
PHF10	ENSG00000130024.14	ENST00000339209.8	125	1497	1719	1621
PRRG3	ENSG00000130032.15	ENST00000370353.3	391	696	5977	1086
GALNT8	ENSG00000130035.7	ENST00000252318.6	338	1914	2380	2251
KCNA5	ENSG00000130037.4	ENST00000252321.4	160	1842	2800	2001
CRACR2A	ENSG00000130038.9	ENST00000440314.6	475	2196	2697	2670
NXNL2	ENSG00000130045.16	ENST00000375854.7	335	471	805	805
STARD8	ENSG00000130052.13	ENST00000374599.7	116	3312	4841	3427
FAM155B	ENSG00000130054.4	ENST00000252338.4	43	1419	4013	1461
GDPD2	ENSG00000130055.13	ENST00000453994.6	362	1773	2438	2134
SAT1	ENSG00000130066.16	ENST00000379270.4	180	516	1065	695
GNL3L	ENSG00000130119.15	ENST00000336470.8	140	1749	2357	1888
SH3BP4	ENSG00000130147.15	ENST00000409212.5	508	2892	5231	3399
MOSPD2	ENSG00000130150.11	ENST00000380492.7	89	1557	4163	1645
DOCK6	ENSG00000130158.13	ENST00000294618.11	13	6144	6358	6156
ECSIT	ENSG00000130159.13	ENST00000270517.11	137	1296	1700	1432
LDLR	ENSG00000130164.13	ENST00000558518.5	188	2583	3617	2770
ELOF1	ENSG00000130165.10	ENST00000252445.7	65	252	1019	316
TSPAN16	ENSG00000130167.13	ENST00000316737.5	151	738	1040	888
ANGPTL8	ENSG00000130173.13	ENST00000616433.4	371	597	1223	967
PRKCSH	ENSG00000130175.9	ENST00000592741.5	154	1608	2100	1761
CNN1	ENSG00000130176.7	ENST00000252456.6	212	894	1633	1105
CDC16	ENSG00000130177.15	ENST00000360383.7	199	1863	2211	2061
ZSCAN10	ENSG00000130182.7	ENST00000576985.5	196	2343	2739	2538
THEM6	ENSG00000130193.7	ENST00000336138.3	145	627	2259	771
NECTIN2	ENSG00000130202.9	ENST00000252483.9	1	1617	2466	1617
APOE	ENSG00000130203.9	ENST00000252486.8	112	954	1208	1065
TOMM40	ENSG00000130204.12	ENST00000426677.6	181	1086	1725	1266
APOC1	ENSG00000130208.9	ENST00000588750.5	326	252	689	577
GADD45G	ENSG00000130222.10	ENST00000252506.10	110	480	1065	589
LRCH2	ENSG00000130224.14	ENST00000317135.12	32	2298	4929	2329
DPP6	ENSG00000130226.16	ENST00000377770.7	142	2598	3710	2739
XPO7	ENSG00000130227.16	ENST00000252512.13	101	3264	4861	3364
ACE2	ENSG00000130234.10	ENST00000427411.1	218	2418	3507	2635
FAM98C	ENSG00000130244.12	ENST00000252530.9	20	1050	1271	1069
SAFB2	ENSG00000130254.11	ENST00000252542.8	266	2862	3371	3127
RPL36	ENSG00000130255.12	ENST00000577222.5	545	318	874	862
ATP8B3	ENSG00000130270.16	ENST00000310127.10	240	3903	5095	4142
GDF1	ENSG00000130283.8	ENST00000247005.7	1347	1119	2517	2465
NCAN	ENSG00000130287.13	ENST00000252575.10	100	3966	6387	4065
KIF1A	ENSG00000130294.16	ENST00000498729.8	248	5376	9218	5623
GTPBP3	ENSG00000130299.16	ENST00000358792.11	58	1575	1951	1632
PLVAP	ENSG00000130300.8	ENST00000252590.8	63	1329	2305	1391
BST2	ENSG00000130303.12	ENST00000252593.6	74	543	1019	616
SLC27A1	ENSG00000130304.16	ENST00000252595.11	98	1941	3594	2038
NSUN5	ENSG00000130305.16	ENST00000310326.8	27	1413	1602	1439
USHBP1	ENSG00000130307.11	ENST00000252597.7	175	2112	3335	2286
COLGALT1	ENSG00000130309.10	ENST00000252599.8	121	1869	3704	1989
DDA1	ENSG00000130311.10	ENST00000359866.8	125	309	4078	433
MRPL34	ENSG00000130312.6	ENST00000252602.1	226	279	968	504
PGLS	ENSG00000130313.6	ENST00000252603.6	45	777	1028	821
LSM7	ENSG00000130332.14	ENST00000252622.14	55	312	529	366
TULP4	ENSG00000130338.12	ENST00000367097.7	1530	4632	11295	6161
SNX9	ENSG00000130340.15	ENST00000392185.7	172	1788	4198	1959
RTN4IP1	ENSG00000130347.12	ENST00000369063.7	467	1191	1682	1657
QRSL1	ENSG00000130348.11	ENST00000369046.8	105	1587	4106	1691
C6orf203	ENSG00000130349.9	ENST00000625458.1	310	738	1146	1047
RSPH3	ENSG00000130363.11	ENST00000252655.1	191	1683	2175	1873
MAS1	ENSG00000130368.5	ENST00000252660.5	267	978	9841	1244
ACSBG2	ENSG00000130377.13	ENST00000586696.5	277	2001	2739	2277
MLLT1	ENSG00000130382.8	ENST00000252674.8	165	1680	4507	1844
FUT5	ENSG00000130383.7	ENST00000588525.1	89	1125	1988	1213
BMP15	ENSG00000130385.5	ENST00000252677.3	1	1179	1179	1179
AFDN	ENSG00000130396.20	ENST00000366806.6	320	5346	5962	5665
ACTN4	ENSG00000130402.11	ENST00000252699.6	77	2736	4963	2812
STK33	ENSG00000130413.15	ENST00000447869.5	920	1545	3103	2464
NDUFA10	ENSG00000130414.11	ENST00000252711.6	102	1068	4915	1169
EPO	ENSG00000130427.2	ENST00000252723.2	182	582	1330	763
ARPC1B	ENSG00000130429.14	ENST00000451682.5	310	1119	1715	1428
CACNG6	ENSG00000130433.7	ENST00000252729.6	591	783	1853	1373
ZSWIM6	ENSG00000130449.5	ENST00000252744.5	1	3648	5501	3648
FCHO1	ENSG00000130475.14	ENST00000594202.5	280	2676	3214	2955
UNC13A	ENSG00000130477.15	ENST00000519716.6	1	5112	9838	5112
MAP1S	ENSG00000130479.10	ENST00000324096.8	152	3180	3419	3331
KLHDC7B	ENSG00000130487.7	ENST00000395676.4	135	1785	2990	1919
